SMILES,Lab,RT
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCCl)c2ccccc12,Mainz,20.21
CNC(C)Cc1coc2ccccc12,Mainz,8.21
O=C(c1cccc2ccccc12)c1c(O)n(CCCCCF)c2ccccc12,Mainz,18.15
O=C(c1cccc2ccccc12)c1cn(CCCCCO)c2ccccc12,Mainz,15.48
COc1ccccc1CC(=O)c1cn(CCC2CCCCC2)c2ccccc12,Mainz,19.83
CNC(C)Cc1ccc(C)cc1,Mainz,8.21
CCSc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Mainz,13.71
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc2ccccc12,Mainz,20.83
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Mainz,12.87
Cc1ccc(C(=O)c2cn(CCCC(O)CF)c3ccccc23)c2ccccc12,Mainz,15.9
CCNC(CC)C(=O)c1ccc2c(c1)CCC2,Mainz,12.61
COc1cc(CCN)c(OC)cc1Br,Mainz,8.89
C=CCCCn1cc(C(=O)NC(C(=O)OC)C(C)C)c2ccccc21,Mainz,16.52
CCCOC(=O)C(c1ccccc1)C1CCCCN1,Mainz,12.32
CC(N)Cc1ccc2c(c1)CCC2,Mainz,10.34
CC(C)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ncccc12)C(N)=O,Mainz,13.7
CCCCCn1cc(C(=O)c2c(OC)ccc3ccccc23)c2ccccc21,Mainz,18.23
CCCCCn1nc(C(=O)NC(C)(C)c2ccccc2)c2ccccc21,Mainz,19.14
CN1CCCCC(n2cc(C(=O)c3cccc4ccccc34)c3ccccc32)C1,Mainz,17.91
O=C(c1cccc2ccccc12)c1cn(CC2CCCCC2)c2ccccc12,Mainz,19.8
CCCSc1cc(OC)c(CCN)cc1OC,Mainz,11.33
CCCCCn1c(O)c(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,19.94
CC(C)C(NC(=O)c1nn(CC2CCC(O)CC2)c2ccccc12)C(N)=O,Mainz,12.79
CC(C)C(NC(=O)c1nn(CCCCCCl)c2ccccc12)C(N)=O,Mainz,15.41
CCCCCn1cc(C(=O)c2ccccc2OC)c2ccccc21,Mainz,17.26
Cc1nnc2n1-c1sc(C(C)O)cc1C(c1ccccc1Cl)=NC2,Mainz,10.58
CC(C)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Mainz,14.78
COc1ccccc1CNC(C)Cc1ccc2occc2c1,Mainz,13.01
CC(C)(NC(=O)c1nn(CCCCCF)c2ccccc12)c1ccccc1,Mainz,17.44
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cccc(O)c21,Mainz,17.94
CCCCCn1cc(C(=O)c2ccc(O)c3ccccc23)c2ccccc21,Mainz,17.91
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCCC(O)CF)c2ccccc12,Mainz,17.21
CCC(N)Cc1ccc(Cl)cc1,Mainz,9.53
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCCCCF)c2ccccc12,Mainz,18.83
COc1ccc(OC)c(CCNCc2ccccc2OC)c1,Mainz,11.54
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCF)c2ccccc12,Mainz,19.49
CC(C)(C)C(NC(=O)c1ccc2c(c1)c1ccccc1n2CC1CCCCC1)C(=O)O,Mainz,17.62
C=CCN(CC=C)CCc1c[nH]c2cccc(OC(C)=O)c12,Mainz,12.54
O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccncc12,Mainz,13.96
CCCCCn1nc(C(=O)NC(C(=O)OC)C(C)C)c2ccccc21,Mainz,17.98
CC(N)Cc1cccc2c1OCC2,Mainz,7.23
COc1cc([N+](=O)[O-])c(OC)cc1CCN,Mainz,6.06
CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,Mainz,19.46
CCCCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Mainz,18.16
CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,Mainz,19.33
CC(C)C(NC(=O)c1nn(CCCC(O)CF)c2ccccc12)C(N)=O,Mainz,11.63
COC(=O)C(c1ccc(F)cc1)C1CCCCN1,Mainz,10.01
Cc1nnc2n1-c1sc(Cl)cc1C(c1ccccc1F)=NC2,Mainz,12.18
COc1cc([N+](=O)[O-])c(OC)cc1CCNCc1ccccc1OC,Mainz,11.6
CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCCCC2)cc1,Mainz,18.4
CCCCCn1cc(C(=O)NC(C)(C)c2ccccc2)c2ccccc21,Mainz,18.25
c1ccc(C(c2ccccc2)C2CCCCN2)cc1,Mainz,11.29
CNC(C)Cc1cccs1,Mainz,4.23
CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,Mainz,20.29
CNC(C)C(=O)c1ccc2c(c1)OCCO2,Mainz,6.05
Cc1c(C(=O)c2cccc3ccccc23)c2ccccc2n1CCCCC(=O)O,Mainz,13.92
CCN(CC)C(C)C(=O)c1ccccc1,Mainz,8.84
C=C(C)C(C)(C)CC(=O)c1cn(CCCCCF)c2ccccc12,Mainz,17.74
CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,18.17
CCCC(C(=O)c1ccc(Cl)cc1)N1CCCC1,Mainz,15.07
COc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)cc1,Mainz,14.31
CC(O)CCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Mainz,17.1
O=C1CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc2N1,Mainz,11.01
c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,Mainz,15.58
CCOC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,Mainz,17.51
NNC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc21,Mainz,12.58
CNC(C)C(Cl)c1ccccc1,Mainz,7.65
CCCCNC(C)C(=O)c1ccc(Cl)cc1,Mainz,13.62
CCC(C(=O)c1ccccc1)N1CCCC1,Mainz,9.22
CC(N)Cc1c[nH]c2ccccc12,Mainz,6.04
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,Mainz,16.79
CCCSc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Mainz,14.98
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(Cc2ccc(F)cc2)c2ccccc12,Mainz,19.86
COc1cc(CC(C)N)c(OC)cc1F,Mainz,7.68
CNC(C)C(=O)c1ccc(Br)cc1,Mainz,9.18
O=C(Oc1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,Mainz,18.09
COC(=O)C(NC(=O)c1nn(CCCCC(=O)O)c2ccccc12)C(C)C,Mainz,11.54
O=C(Oc1cccc2cccnc12)c1nn(Cc2ccc(F)cc2)c2ccccc12,Mainz,16.3
O=C(c1cccc2ccccc12)c1nc2ccccc2n1CCCCCF,Mainz,17.69
COc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)cc1,Mainz,14.34
FC1(F)Oc2ccc(CN3CCNCC3)cc2O1,Mainz,10.6
CNC(C)Cc1cccc2occc12,Mainz,7.99
O=C(O)CCCCn1cc(C(=O)O)c2ccccc21,Mainz,4.13
C=CCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Mainz,18.96
CCN(CC)CCc1c[nH]c2ccccc12,Mainz,6.84
COc1ccccc1CC(=O)c1cn(CCCCCO)c2ccccc12,Mainz,14.59
CCCc1cc(OC)c(CCN)cc1OC,Mainz,12.02
CN1CCCCC1Cn1cc(C(=O)c2cc([N+](=O)[O-])ccc2I)c2ccccc21,Mainz,16.48
CC(C)C(NC(=O)c1nn(CCCCCO)c2ccccc12)C(N)=O,Mainz,12.29
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1Cl,Mainz,19.95
CCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Mainz,9.0
Cc1c(C(=O)C2C(C)(C)C2(C)C)c2ccccc2n1CCCCCF,Mainz,19.52
COc1ccccc1CNCCc1cc(OC)c(C)c(C)c1OC,Mainz,14.09
CC(C)C(NC(=O)c1nn(Cc2ccccc2F)c2ccccc12)C(N)=O,Mainz,15.21
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,Mainz,17.27
CNC(C)C(=O)c1ccccc1,Mainz,4.93
CCC(Cc1ccc2occc2c1)NC,Mainz,9.85
C=C(C)C(C)(C)CC(=O)c1cn(CCCCC)c2ccccc12,Mainz,19.34
CCc1cc2c(s1)-n1cnnc1CN=C2c1ccccc1Cl,Mainz,12.51
CCC(O)CCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Mainz,16.99
COc1cc(CCNCc2ccccc2F)c(OC)cc1I,Mainz,15.6
CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2cc(O)ccc21,Mainz,18.13
CNC1(c2ccccc2)CCCCC1=O,Mainz,8.23
O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,Mainz,11.57
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl,Mainz,12.98
CCCC(C(=O)c1ccccc1)N1CCCC1,Mainz,11.38
O=C(O)CCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,12.41
CCCCCn1cc(C(=O)NCc2ccccc2)c2ccccc21,Mainz,17.18
COC(=O)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(C)C,Mainz,15.58
CNC(C)C(=O)c1ccc(Cl)cc1,Mainz,8.46
CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,Mainz,12.58
CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,Mainz,17.86
CCCC(C(=O)c1cccc2ccccc12)N1CCCC1,Mainz,14.62
COC(=O)C(OC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)(C)C,Mainz,19.56
CC(C)(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(N)=O,Mainz,15.17
CCCCCn1cc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21,Mainz,16.03
CC(C)NC(C)C(=O)c1ccc(Cl)cc1,Mainz,11.42
CCCCCn1cc(C(=O)CC(C)(C)C(C)(C)O)c2ccccc21,Mainz,17.76
CCCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Mainz,12.73
CC(C)(C)C(NC(=O)c1nn(CCCCC(=O)O)c2ccccc12)C(N)=O,Mainz,10.74
CC(C)(NC(=O)c1nn(CCCCC#N)c2ccccc12)c1ccccc1,Mainz,15.12
CCCC(NC(C)C)C(=O)c1ccc(F)cc1,Mainz,12.82
CCCC(NC(C)C)C(=O)c1ccccc1,Mainz,12.43
CCCCCn1c(C)c(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,Mainz,20.36
O=C(Nc1cccc2cccnc12)c1nn(CCCCCF)c2ccccc12,Mainz,18.74
CC(C)(C)C(NC(=O)c1nn(CC2CCC(O)CC2)c2ccccc12)C(N)=O,Mainz,13.93
O=C(c1cccc2ccccc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,Mainz,17.84
CCCCCn1cc(C(=O)NC(C(=O)OC)C(C)(C)C)c2ccccc21,Mainz,18.19
CCNC1(c2ccccc2)CCCCC1=O,Mainz,9.48
CC(C)C(NC(=O)c1nn(CC2CCC(O)CC2)c2ccccc12)C(=O)O,Mainz,11.46
CNC(C)Cc1cc2ccccc2o1,Mainz,8.5
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,Mainz,14.06
COc1cccc2c(C(=O)NC3C4(C)CCC(C4)C3(C)C)cn(CCN3CCOCC3)c12,Mainz,18.45
CCCOc1c(OC)cc(CC(C)N)cc1OC,Mainz,9.85
CCC(O)CCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,16.14
COc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,Mainz,16.12
CCCCCC1=CC(=Cc2cccc3ccccc23)c2ccccc21,Mainz,23.21
CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccc(O)cc21,Mainz,18.01
Clc1cccc(N2CCNCC2)c1,Mainz,8.65
COc1cc(CC(C)N)cc(OC)c1OC,Mainz,6.38
CC1NCCOC1c1cccc(F)c1,Mainz,7.68
OC(=Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,Mainz,16.34
CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,Mainz,17.34
CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2cc(O)ccc21,Mainz,18.64
O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,Mainz,14.88
CNC(C)Cc1ccc(OC)cc1,Mainz,6.2
CCCCCn1nc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Mainz,17.22
O=C(O)CCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Mainz,15.75
COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,Mainz,18.32
CCN(CC)C(=O)C1C=C2c3cccc4c3c(cn4C(C)=O)CC2N(C)C1,Mainz,13.3
COc1ccccc1CC(=O)c1cn(CCCCC(=O)O)c2ccccc12,Mainz,11.99
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2cccc(O)c12,Mainz,15.74
CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,Mainz,16.67
Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,Mainz,16.31
CCC(C)CC(C)N,Mainz,6.51
NC1Cc2ccccc2C1,Mainz,3.66
CNC1Cc2ccccc2C1,Mainz,4.61
CCCCCn1cc(C(=O)Cc2ccccc2Br)c2ccccc21,Mainz,18.86
CCCCCn1cc(C(=O)c2ccc(CCC)c3ccccc23)c2ccccc21,Mainz,20.63
CNC(C)Cc1ccc(F)cc1,Mainz,6.1
CC(C)(NC(=O)c1cn(CCCCC#N)c2ncccc12)c1ccccc1,Mainz,13.57
CCN(CC)CCc1c[nH]c2cccc(OC(C)=O)c12,Mainz,7.18
COc1cc(OC)c(OC)cc1CC(C)N,Mainz,6.81
COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,Mainz,6.68
CCCC(NC)C(=O)c1ccccc1,Mainz,9.41
O=C(O)c1cn(CCCCCF)c2ccccc12,Mainz,10.64
CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,Mainz,15.31
CNC(C)C(=O)c1ccc(OC)cc1,Mainz,6.2
c1ccc(CN2CCNCC2)cc1,Mainz,6.42
CCCCCn1cc(C(=O)c2ccccc2I)c2ccccc21,Mainz,18.03
CCc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Mainz,14.35
COc1cc(CCN)c(OC)cc1I,Mainz,9.78
CCCC(O)Cn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Mainz,17.26
CC(C(=O)c1ccc2c(c1)OCO2)N(C)C,Mainz,7.49
COc1ccc2occ(CCN(C(C)C)C(C)C)c2c1,Mainz,11.08
CCC(N)Cc1ccc2c(c1)OCO2,Mainz,7.21
NCCc1c2c(c(Br)c3c1OCC3)OCC2,Mainz,9.34
C=CCN1CC(C(=O)N(CC)CC)C=C2c3cccc4[nH]cc(c34)CC21,Mainz,13.47
COc1ccc(OC)c(CC(C)N)c1,Mainz,7.45
COc1cc(OC)c(CC(C)N)c(OC)c1,Mainz,9.06
CCN1CCOC(O)(c2ccccc2)C1C,Mainz,8.97
O=C(Nc1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,Mainz,18.02
CN1CCCCC(n2cc(C(=O)c3ccccc3I)c3ccccc32)C1,Mainz,16.82
CC(C)C(NC(=O)c1cn(CCCCCF)c2ncccc12)C(N)=O,Mainz,12.51
CCCC(NC)C(=O)c1ccc2c(c1)OCO2,Mainz,9.37
O=C(Oc1cccc2ccccc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,Mainz,19.2
CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Mainz,20.13
O=C(O)CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,13.3
CCCC(=O)C(NC)c1ccccc1,Mainz,10.08
CNC(C)C(=O)c1cc(C)c(C)cc1C,Mainz,11.1
CNC(C)C(=O)c1ccc(F)cc1,Mainz,5.71
Cc1nnc2n1-c1ccc(N)cc1C(c1ccccc1Cl)=NC2,Mainz,9.06
O=C1CN=C(c2c(F)cccc2F)c2cc(Cl)ccc2N1,Mainz,12.63
CCCN(CCC)CCc1c[nH]c2cccc(OC(C)=O)c12,Mainz,9.56
CC(O)CCCn1cc(C(=O)O)c2ccccc21,Mainz,8.26
COc1cc(SC(C)C)c(OC)cc1CC(C)N,Mainz,11.52
CCCCCn1cc(Cc2cccc3ccccc23)c2ccccc21,Mainz,21.8
FC(F)(F)c1cccc(N2CCNCC2)c1,Mainz,10.1
CC(C)(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Mainz,15.86
CCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,Mainz,18.59
COC(=O)C(c1ccccc1)C1CCCCN1,Mainz,9.36
CN1CCCCC1Cn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,Mainz,19.37
CNC(C)Cc1ccc(Cl)cc1,Mainz,8.44
CCCCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,Mainz,17.12
COC(=O)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,Mainz,16.15
COc1ccc(CC(C)N)cc1,Mainz,5.85
CNC(C)Cc1ccccc1F,Mainz,6.19
CCCCCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,Mainz,16.13
O=C(O)CCCCn1nc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,14.16
CNC(=O)CS(=O)C(c1ccc(F)cc1)c1ccc(F)cc1,Mainz,12.03
COc1cc(CC(C)N)ccc1O,Mainz,2.56
CCCCCn1ccc(C(=O)c2cccc3ccccc23)c1,Mainz,17.59
COc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)c2ccccc12,Mainz,16.08
COC(=O)C1C(OC(=O)c2ccc(F)cc2)CC2CCC1N2C,Mainz,10.77
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,Mainz,13.25
CNC(C)Cc1ccc2ccoc2c1,Mainz,7.69
COC(=O)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12)C(C)(C)C,Mainz,17.08
CCC(NC)C(=O)c1ccc(C)cc1,Mainz,9.39
CCCCCCC(C(=O)c1ccccc1)N1CCCC1,Mainz,16.77
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,Mainz,17.02
CCCCCn1cc(C(=O)NC(C(=O)O)C(C)(C)C)c2ccccc21,Mainz,15.01
COc1cc(CCNCc2ccccc2OC)c(OC)cc1C,Mainz,13.02
CCOC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)C,Mainz,16.98
CC(C)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)O,Mainz,13.15
O=C(O)CCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Mainz,15.06
CC(O)CCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Mainz,15.02
CCCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Mainz,14.36
CCCCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Mainz,16.14
CC(C)(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(=O)O,Mainz,13.36
CN(C)CCc1c[nH]c2ccccc12,Mainz,5.18
CCCC(O)Cn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,16.5
CC(C)(C)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(N)=O,Mainz,17.91
CCC(C(=O)c1ccc(F)cc1)N1CCCC1,Mainz,10.16
CC(=O)CCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,15.4
CC(C)(C)C(NC(=O)c1cn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Mainz,15.79
CC(N)Cc1ccc(F)cc1,Mainz,5.52
CCCCC(C(=O)c1ccccc1)N1CCCC1,Mainz,13.27
CCCCCn1cc(C(=O)Cc2ccccc2OC)c2cc(O)ccc21,Mainz,16.48
O=C(O)C(c1ccccc1)C1CCCCN1,Mainz,6.42
CCCc1cc(OC)c(CCNCc2ccccc2OC)cc1OC,Mainz,15.5
COC(=O)C(c1ccc2ccccc2c1)C1CCCCN1,Mainz,12.92
CC(N)Cc1ccc2ccoc2c1,Mainz,7.29
CC(N)Cc1ccc2occc2c1,Mainz,7.35
CCCCCC(C(=O)c1ccccc1)N1CCCC1,Mainz,15.15
CCCCCn1cc(C(=O)NC(C(=O)OC)C(C)C)c2ccccc21,Mainz,17.31
CC(C)CC(C(=O)c1ccccc1)N1CCCC1,Mainz,14.52
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1F,Mainz,19.56
COc1ccccc1CC(=O)c1cn(CC2CCCCN2C)c2ccccc12,Mainz,16.05
Fc1ccccc1C(Cc1ccccc1)N1CCCC1,Mainz,14.52
O=C(c1cn(CCCCCF)c2ccccc12)N1CCCC1,Mainz,14.42
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)C1(C)C,Mainz,16.72
CCNC(C)C(=O)c1ccc(C)cc1,Mainz,8.63
CCNC(C)C(=O)c1ccccc1F,Mainz,7.05
CNC1(c2ccccc2F)CCCCC1=O,Mainz,9.54
CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Mainz,20.03
CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Mainz,7.36
CN1CCCCC(n2cc(C(=O)C3C(C)(C)C3(C)C)c3ccccc32)C1,Mainz,18.78
CCCCCn1c(C)c(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,Mainz,19.58
CC(C(=O)O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(=O)O,Mainz,11.53
O=C(O)c1nn(CC2CCCCC2)c2ccccc12,Mainz,12.58
COC(=O)C(NC(=O)c1ccc2c(c1)c1ccccc1n2CC1CCCCC1)C(C)(C)C,Mainz,20.31
CC(C)(C)C(NC(=O)c1nn(CCCCCO)c2ccccc12)C(N)=O,Mainz,13.45
CC(C)N(C)CCc1c[nH]c2cccc(O)c12,Mainz,5.17
CC(C(=O)c1ccc(Cl)cc1)N(C)C,Mainz,10.93
O=C(Oc1cccc2cccnc12)c1nn(CCCCCF)c2ccccc12,Mainz,15.67
CCOC(=O)C(c1ccc(F)cc1)C1CCCCN1,Mainz,11.4
CCNC(C)Cc1ccc2occc2c1,Mainz,8.37
CCOc1c(OC)cc(CCN)cc1OC,Mainz,7.2
COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,Mainz,14.47
CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,Mainz,11.27
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCO)c2ccccc12,Mainz,17.92
CC(N)Cc1cccc2ccoc12,Mainz,7.68
CNC(C)C(=O)c1cc2c(cc1OC)OCO2,Mainz,6.36
C=CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,18.24
COc1ccc(CCN)cc1OC,Mainz,4.18
CNC(C)C(=O)c1cccc(Cl)c1,Mainz,8.46
O=C(O)CCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,Mainz,12.93
O=C1Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2F)=NC1O,Mainz,10.05
CC(C)(C)C(NC(=O)c1nn(CCCCF)c2ccccc12)C(=O)O,Mainz,12.59
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,Mainz,19.72
CCCCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,Mainz,20.32
O=C(c1cccc2ccccc12)c1cn(CCCCCOC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12,Mainz,13.18
COc1ccc(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)cc1,Mainz,11.62
CCCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Mainz,14.52
CC(N)Cc1ccc2c(c1)OCC2,Mainz,6.36
O=C(c1ccc2c(c1)c1ccccc1n2CCCCCF)c1cccc2ccccc12,Mainz,19.87
CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C)CO,Mainz,20.65
O=C(c1ccccc1I)c1cn(CCCCCF)c2ccccc12,Mainz,16.24
CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,Mainz,17.24
CC(C)(C)C(NC(=O)c1cn(CCCCCO)c2ccccc12)C(N)=O,Mainz,13.46
Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1)=NC2,Mainz,10.68
CCCC(NCC)C(=O)c1ccc(C)cc1,Mainz,12.11
CC1(C)C(C(=O)c2cn(CCCCCF)c3cc(O)ccc23)C1(C)C,Mainz,16.52
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2ccc(O)cc12,Mainz,15.5
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,Mainz,19.75
CC(N)Cc1cccc2c1CCO2,Mainz,6.02
CCCCCn1cc(C(=O)Nc2ccccc2)c2ccccc21,Mainz,17.18
O=C(Oc1ccc2ccccc2c1)c1nn(-c2ccccc2F)c2ccccc12,Mainz,18.93
O=C(Nc1cccc2ccccc12)c1cn(CCCCCCl)c2ccccc12,Mainz,17.28
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,Mainz,13.41
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,Mainz,10.85
CC1(C)C(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)C1(C)C,Mainz,14.47
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2cc([N+](=O)[O-])ccc12,Mainz,17.68
CC(C)(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(=O)O,Mainz,14.39
CC(C)(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(=O)O,Mainz,13.35
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccc(O)cc12,Mainz,13.41
O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,Mainz,15.54
COc1ccc(CC(C)N)cc1OC,Mainz,5.43
CNC(C)C(=O)c1ccc2c(c1)OCO2,Mainz,5.28
CCc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,Mainz,17.11
O=C(Cc1ccccc1Cl)c1cn(CCCCCO)c2ccccc12,Mainz,15.24
CCCCCn1nc(C(=O)NC(C(=O)O)C(C)(C)C)c2ccccc21,Mainz,14.99
CC(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Mainz,14.91
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CCCCCF,Mainz,16.79
CNC(C)C(=O)c1cccc(F)c1,Mainz,5.92
CCCN(CCC)CCc1c[nH]c2cccc(O)c12,Mainz,7.65
O=C(Oc1cccc2cccnc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,Mainz,17.1
CCNC(C)Cc1ccc2ccoc2c1,Mainz,8.3
C=CCOc1c(OC)cc(CCN)cc1OC,Mainz,7.94
CNC(C)Cc1ccc2ccccc2c1,Mainz,10.13
